rikishi1,odds1,rikishi2,odds2,ts
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 01:25:02
Ura,1.76,Onosho,2.06,2017-07-12 01:25:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 01:25:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 01:30:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 01:30:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 01:30:03
Hakuho,1.08,Takakeisho,7.9,2017-07-12 01:30:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 01:30:03
Ikioi,2.76,Goeido,1.45,2017-07-12 01:30:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 01:30:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 01:30:03
Okinoumi,3,Daieisho,1.39,2017-07-12 01:30:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 01:30:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 01:30:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 01:30:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 01:30:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 01:30:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 01:30:03
Tochiozan,1.55,Endo,2.45,2017-07-12 01:30:03
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 01:30:03
Ura,1.76,Onosho,2.06,2017-07-12 01:30:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 01:30:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 01:35:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 01:35:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 01:35:02
Hakuho,1.08,Takakeisho,7.9,2017-07-12 01:35:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 01:35:02
Ikioi,2.76,Goeido,1.45,2017-07-12 01:35:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 01:35:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 01:35:02
Okinoumi,3,Daieisho,1.39,2017-07-12 01:35:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 01:35:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 01:35:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 01:35:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 01:35:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 01:35:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 01:35:02
Tochiozan,1.55,Endo,2.45,2017-07-12 01:35:02
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 01:35:02
Ura,1.76,Onosho,2.06,2017-07-12 01:35:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 01:35:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 01:40:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 01:40:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 01:40:02
Hakuho,1.08,Takakeisho,7.9,2017-07-12 01:40:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 01:40:02
Ikioi,2.76,Goeido,1.45,2017-07-12 01:40:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 01:40:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 01:40:02
Okinoumi,3,Daieisho,1.39,2017-07-12 01:40:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 01:40:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 01:40:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 01:40:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 01:40:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 01:40:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 01:40:02
Tochiozan,1.55,Endo,2.45,2017-07-12 01:40:02
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 01:40:02
Ura,1.76,Onosho,2.06,2017-07-12 01:40:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 01:40:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 01:45:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 01:45:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 01:45:03
Hakuho,1.08,Takakeisho,7.9,2017-07-12 01:45:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 01:45:03
Ikioi,2.76,Goeido,1.45,2017-07-12 01:45:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 01:45:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 01:45:03
Okinoumi,3,Daieisho,1.39,2017-07-12 01:45:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 01:45:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 01:45:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 01:45:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 01:45:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 01:45:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 01:45:03
Tochiozan,1.55,Endo,2.45,2017-07-12 01:45:03
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 01:45:03
Ura,1.76,Onosho,2.06,2017-07-12 01:45:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 01:45:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:00:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:00:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:00:03
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:00:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:00:03
Ikioi,2.76,Goeido,1.45,2017-07-12 02:00:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:00:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:00:03
Okinoumi,3,Daieisho,1.39,2017-07-12 02:00:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:00:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:00:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:00:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:00:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:00:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:00:03
Tochiozan,1.55,Endo,2.45,2017-07-12 02:00:03
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 02:00:03
Ura,1.76,Onosho,2.06,2017-07-12 02:00:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:00:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:05:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:05:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:05:02
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:05:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:05:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:05:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:05:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:05:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:05:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:05:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:05:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:05:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:05:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:05:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:05:02
Tochiozan,1.55,Endo,2.45,2017-07-12 02:05:02
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 02:05:02
Ura,1.76,Onosho,2.06,2017-07-12 02:05:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:05:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:10:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:10:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:10:02
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:10:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:10:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:10:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:10:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:10:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:10:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:10:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:10:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:10:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:10:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:10:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:10:02
Tochiozan,1.55,Endo,2.45,2017-07-12 02:10:02
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 02:10:02
Ura,1.76,Onosho,2.06,2017-07-12 02:10:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:10:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:15:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:15:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:15:03
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:15:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:15:03
Ikioi,2.76,Goeido,1.45,2017-07-12 02:15:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:15:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:15:03
Okinoumi,3,Daieisho,1.39,2017-07-12 02:15:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:15:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:15:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:15:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:15:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:15:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:15:03
Tochiozan,1.55,Endo,2.45,2017-07-12 02:15:03
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 02:15:03
Ura,1.76,Onosho,2.06,2017-07-12 02:15:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:15:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:20:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:20:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:20:03
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:20:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:20:03
Ikioi,2.76,Goeido,1.45,2017-07-12 02:20:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:20:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:20:03
Okinoumi,3,Daieisho,1.39,2017-07-12 02:20:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:20:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:20:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:20:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:20:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:20:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:20:03
Tochiozan,1.55,Endo,2.45,2017-07-12 02:20:03
Tokushoryu,2.65,Chiyonokuni,1.48,2017-07-12 02:20:03
Ura,1.76,Onosho,2.06,2017-07-12 02:20:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:20:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:25:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:25:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:25:02
Hakuho,1.08,Takakeisho,7.9,2017-07-12 02:25:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:25:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:25:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:25:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:25:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:25:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:25:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:25:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:25:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:25:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:25:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 02:25:02
Tochiozan,1.55,Endo,2.45,2017-07-12 02:25:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:25:02
Ura,1.76,Onosho,2.06,2017-07-12 02:25:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:25:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:30:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:30:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:30:03
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:30:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:30:03
Ikioi,2.76,Goeido,1.45,2017-07-12 02:30:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:30:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:30:03
Okinoumi,3,Daieisho,1.39,2017-07-12 02:30:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:30:03
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:30:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:30:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:30:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:30:03
Tochinoshin,2.69,Harumafuji,1.47,2017-07-12 02:30:03
Tochiozan,1.58,Endo,2.38,2017-07-12 02:30:03
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:30:03
Ura,1.76,Onosho,2.06,2017-07-12 02:30:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:30:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:35:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:35:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:35:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:35:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:35:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:35:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:35:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:35:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:35:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:35:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:35:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:35:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:35:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:35:02
Tochinoshin,2.69,Harumafuji,1.47,2017-07-12 02:35:02
Tochiozan,1.58,Endo,2.38,2017-07-12 02:35:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:35:02
Ura,1.76,Onosho,2.06,2017-07-12 02:35:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:35:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:40:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:40:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:40:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:40:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:40:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:40:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:40:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:40:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:40:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:40:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:40:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:40:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:40:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:40:02
Tochinoshin,2.69,Harumafuji,1.47,2017-07-12 02:40:02
Tochiozan,1.58,Endo,2.38,2017-07-12 02:40:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:40:02
Ura,1.76,Onosho,2.06,2017-07-12 02:40:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:40:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:45:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:45:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:45:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:45:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:45:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:45:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:45:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:45:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:45:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:45:02
Takarafuji,1.9,Daishomaru,1.9,2017-07-12 02:45:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:45:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:45:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:45:02
Tochinoshin,2.69,Harumafuji,1.47,2017-07-12 02:45:02
Tochiozan,1.58,Endo,2.38,2017-07-12 02:45:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:45:02
Ura,1.76,Onosho,2.06,2017-07-12 02:45:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:45:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:50:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:50:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:50:03
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:50:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:50:03
Ikioi,2.76,Goeido,1.45,2017-07-12 02:50:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:50:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:50:03
Okinoumi,3,Daieisho,1.39,2017-07-12 02:50:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:50:03
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 02:50:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:50:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:50:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:50:03
Tochinoshin,2.69,Harumafuji,1.47,2017-07-12 02:50:03
Tochiozan,1.58,Endo,2.38,2017-07-12 02:50:03
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:50:03
Ura,1.76,Onosho,2.06,2017-07-12 02:50:03
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:50:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 02:55:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 02:55:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 02:55:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 02:55:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 02:55:02
Ikioi,2.76,Goeido,1.45,2017-07-12 02:55:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 02:55:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 02:55:02
Okinoumi,3,Daieisho,1.39,2017-07-12 02:55:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 02:55:02
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 02:55:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 02:55:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 02:55:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 02:55:02
Tochinoshin,2.76,Harumafuji,1.45,2017-07-12 02:55:02
Tochiozan,1.58,Endo,2.38,2017-07-12 02:55:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 02:55:02
Ura,1.76,Onosho,2.06,2017-07-12 02:55:02
Yoshikaze,2.02,Kakuryu,1.79,2017-07-12 02:55:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 03:00:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 03:00:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 03:00:03
Hakuho,1.09,Takakeisho,7.5,2017-07-12 03:00:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 03:00:03
Ikioi,2.76,Goeido,1.45,2017-07-12 03:00:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 03:00:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 03:00:03
Okinoumi,3,Daieisho,1.39,2017-07-12 03:00:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 03:00:03
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 03:00:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 03:00:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 03:00:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 03:00:03
Tochinoshin,2.875,Harumafuji,1.42,2017-07-12 03:00:03
Tochiozan,1.58,Endo,2.38,2017-07-12 03:00:03
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 03:00:03
Ura,1.76,Onosho,2.06,2017-07-12 03:00:03
Yoshikaze,1.99,Kakuryu,1.82,2017-07-12 03:00:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 03:05:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 03:05:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 03:05:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 03:05:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 03:05:02
Ikioi,2.76,Goeido,1.45,2017-07-12 03:05:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 03:05:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 03:05:02
Okinoumi,3.14,Daieisho,1.36363636363636,2017-07-12 03:05:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 03:05:02
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 03:05:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 03:05:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 03:05:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 03:05:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 03:05:02
Tochiozan,1.58,Endo,2.38,2017-07-12 03:05:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 03:05:02
Ura,1.76,Onosho,2.06,2017-07-12 03:05:02
Yoshikaze,1.99,Kakuryu,1.82,2017-07-12 03:05:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 03:10:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 03:10:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 03:10:03
Hakuho,1.09,Takakeisho,7.5,2017-07-12 03:10:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 03:10:03
Ikioi,2.76,Goeido,1.45,2017-07-12 03:10:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 03:10:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 03:10:03
Okinoumi,3.14,Daieisho,1.36363636363636,2017-07-12 03:10:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 03:10:03
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 03:10:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 03:10:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 03:10:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 03:10:03
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 03:10:03
Tochiozan,1.58,Endo,2.38,2017-07-12 03:10:03
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 03:10:03
Ura,1.76,Onosho,2.06,2017-07-12 03:10:03
Yoshikaze,1.99,Kakuryu,1.82,2017-07-12 03:10:03
Arawashi,1.77,Takekaze,2.05,2017-07-12 03:15:02
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 03:15:02
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 03:15:02
Hakuho,1.09,Takakeisho,7.5,2017-07-12 03:15:02
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 03:15:02
Ikioi,2.76,Goeido,1.45,2017-07-12 03:15:02
Kisenosato,1.65,Shodai,2.25,2017-07-12 03:15:02
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 03:15:02
Okinoumi,3.14,Daieisho,1.36363636363636,2017-07-12 03:15:02
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 03:15:02
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 03:15:02
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 03:15:02
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 03:15:02
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 03:15:02
Tochinoshin,2.96,Harumafuji,1.4,2017-07-12 03:15:02
Tochiozan,1.58,Endo,2.38,2017-07-12 03:15:02
Tokushoryu,2.5,Chiyonokuni,1.53333333333333,2017-07-12 03:15:02
Ura,1.76,Onosho,2.06,2017-07-12 03:15:02
Yoshikaze,1.99,Kakuryu,1.82,2017-07-12 03:15:02
Arawashi,1.77,Takekaze,2.05,2017-07-12 03:20:03
Chiyoshoma,1.68,Takanoiwa,2.19,2017-07-12 03:20:03
Chiyotairyu,1.9,Ishiura,1.9,2017-07-12 03:20:03
Hakuho,1.09,Takakeisho,7.5,2017-07-12 03:20:03
Ichinojo,1.65,Kagayaki,2.24,2017-07-12 03:20:03
Ikioi,2.76,Goeido,1.45,2017-07-12 03:20:03
Kisenosato,1.65,Shodai,2.25,2017-07-12 03:20:03
Nishikigi,1.75,Sokokurai,2.08,2017-07-12 03:20:03
Okinoumi,3.14,Daieisho,1.36363636363636,2017-07-12 03:20:03
Sadanoumi,2.34,Chiyomaru,1.6,2017-07-12 03:20:03
Takarafuji,1.88,Daishomaru,1.92,2017-07-12 03:20:03
Takayasu,1.6,Mitakeumi,2.34,2017-07-12 03:20:03
Tamawashi,1.55,Kotoshogiku,2.45,2017-07-12 03:20:03
Terunofuji,1.83333333333333,Hokutofuji,1.97,2017-07-12 03:20:03
