rikishi1,odds1,rikishi2,odds2,ts
Ura,1.6600000000000001,Hokutofuji,2.23,2017-05-25 04:00:01
Yoshikaze,1.52,Chiyonokuni,2.5300000000000002,2017-05-25 04:00:01
Arawashi,1.62,Yutakayama,2.3,2017-05-25 05:00:02
Chiyoshoma,1.47,Takekaze,2.69,2017-05-25 05:00:02
Endo,1.3900000000000001,Okinoumi,3,2017-05-25 05:00:02
Goeido,1.2,Aoiyama,4.55,2017-05-25 05:00:02
Hakuho,1.075,Tochiozan,8.2,2017-05-25 05:00:02
Harumafuji,1.11,Takanoiwa,6.6,2017-05-25 05:00:02
Ikioi,1.5899999999999999,Ishiura,2.375,2017-05-25 05:00:02
Kagayaki,1.65,Chiyotairyu,2.24,2017-05-25 05:00:02
Kaisei,1.8333333333333335,Daishomaru,1.97,2017-05-25 05:00:02
Mitakeumi,1.6600000000000001,Kotoshogiku,2.2199999999999998,2017-05-25 05:00:02
Myogiryu,1.7,Shohozan,2.15,2017-05-25 05:00:02
Sokokurai,1.7,Toyohibiki,2.15,2017-05-25 05:00:02
Takayasu,1.2,Takarafuji,4.55,2017-05-25 05:00:02
Tamawashi,1.3,Daieisho,3.52,2017-05-25 05:00:02
Terunofuji,1.38,Shodai,3.06,2017-05-25 05:00:02
Tokushoryu,1.77,Onosho,2.05,2017-05-25 05:00:02
Ura,1.6600000000000001,Hokutofuji,2.23,2017-05-25 05:00:02
Yoshikaze,1.52,Chiyonokuni,2.5300000000000002,2017-05-25 05:00:02
Arawashi,1.62,Yutakayama,2.3,2017-05-25 06:00:01
Chiyoshoma,1.47,Takekaze,2.69,2017-05-25 06:00:01
Endo,1.38,Okinoumi,3.05,2017-05-25 06:00:01
Goeido,1.2,Aoiyama,4.55,2017-05-25 06:00:01
Hakuho,1.075,Tochiozan,8.2,2017-05-25 06:00:01
Harumafuji,1.11,Takanoiwa,6.6,2017-05-25 06:00:01
Ikioi,1.5899999999999999,Ishiura,2.375,2017-05-25 06:00:01
Kagayaki,1.65,Chiyotairyu,2.24,2017-05-25 06:00:01
Kaisei,1.8333333333333335,Daishomaru,1.97,2017-05-25 06:00:01
Mitakeumi,1.65,Kotoshogiku,2.24,2017-05-25 06:00:01
Myogiryu,1.7,Shohozan,2.15,2017-05-25 06:00:01
Sokokurai,1.7,Toyohibiki,2.15,2017-05-25 06:00:01
Takayasu,1.1818181818181819,Takarafuji,4.85,2017-05-25 06:00:01
Tamawashi,1.3,Daieisho,3.52,2017-05-25 06:00:01
Terunofuji,1.37,Shodai,3.1,2017-05-25 06:00:01
Tokushoryu,1.77,Onosho,2.05,2017-05-25 06:00:01
Ura,1.6600000000000001,Hokutofuji,2.23,2017-05-25 06:00:01
Yoshikaze,1.52,Chiyonokuni,2.5300000000000002,2017-05-25 06:00:01
Arawashi,1.62,Yutakayama,2.3,2017-05-25 07:00:01
Chiyoshoma,1.47,Takekaze,2.69,2017-05-25 07:00:01
Endo,1.38,Okinoumi,3.05,2017-05-25 07:00:01
Goeido,1.2,Aoiyama,4.55,2017-05-25 07:00:01
Hakuho,1.075,Tochiozan,8.2,2017-05-25 07:00:01
Harumafuji,1.11,Takanoiwa,6.6,2017-05-25 07:00:01
Ikioi,1.5899999999999999,Ishiura,2.375,2017-05-25 07:00:01
Kagayaki,1.65,Chiyotairyu,2.24,2017-05-25 07:00:01
Kaisei,1.8333333333333335,Daishomaru,1.97,2017-05-25 07:00:01
Mitakeumi,1.65,Kotoshogiku,2.24,2017-05-25 07:00:01
Myogiryu,1.7,Shohozan,2.15,2017-05-25 07:00:01
Sokokurai,1.7,Toyohibiki,2.15,2017-05-25 07:00:01
Takayasu,1.1818181818181819,Takarafuji,4.85,2017-05-25 07:00:01
Tamawashi,1.3,Daieisho,3.52,2017-05-25 07:00:01
Terunofuji,1.37,Shodai,3.1,2017-05-25 07:00:01
Tokushoryu,1.77,Onosho,2.05,2017-05-25 07:00:01
Ura,1.6600000000000001,Hokutofuji,2.23,2017-05-25 07:00:01
Yoshikaze,1.52,Chiyonokuni,2.5300000000000002,2017-05-25 07:00:01
Arawashi,1.62,Yutakayama,2.3,2017-05-25 08:00:01
Chiyoshoma,1.47,Takekaze,2.69,2017-05-25 08:00:01
Endo,1.38,Okinoumi,3.05,2017-05-25 08:00:01
Goeido,1.2,Aoiyama,4.55,2017-05-25 08:00:01
Hakuho,1.075,Tochiozan,8.2,2017-05-25 08:00:01
Ikioi,1.5899999999999999,Ishiura,2.375,2017-05-25 08:00:01
Kagayaki,1.65,Chiyotairyu,2.24,2017-05-25 08:00:01
Kaisei,1.8333333333333335,Daishomaru,1.97,2017-05-25 08:00:01
Mitakeumi,1.65,Kotoshogiku,2.24,2017-05-25 08:00:01
Myogiryu,1.7,Shohozan,2.15,2017-05-25 08:00:01
Sokokurai,1.7,Toyohibiki,2.15,2017-05-25 08:00:01
Takayasu,1.1818181818181819,Takarafuji,4.85,2017-05-25 08:00:01
Tamawashi,1.3,Daieisho,3.52,2017-05-25 08:00:01
Terunofuji,1.37,Shodai,3.1,2017-05-25 08:00:01
Tokushoryu,1.77,Onosho,2.05,2017-05-25 08:00:01
Ura,1.6600000000000001,Hokutofuji,2.23,2017-05-25 08:00:01
Yoshikaze,1.52,Chiyonokuni,2.5300000000000002,2017-05-25 08:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 12:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 12:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 12:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 12:00:01
Hakuho,1.1400000000000001,Tamawashi,5.7,2017-05-25 12:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 12:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 12:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 12:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 12:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 12:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 12:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 12:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 12:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 12:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 12:00:01
Ura,1.75,Ikioi,2.08,2017-05-25 12:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 12:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 13:00:02
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 13:00:02
Daieisho,1.6,Takekaze,2.34,2017-05-25 13:00:02
Goeido,1.3,Takarafuji,3.52,2017-05-25 13:00:02
Hakuho,1.1400000000000001,Tamawashi,5.7,2017-05-25 13:00:02
Harumafuji,1.45,Takayasu,2.76,2017-05-25 13:00:02
Hokutofuji,1.75,Onosho,2.08,2017-05-25 13:00:02
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 13:00:02
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 13:00:02
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 13:00:02
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 13:00:02
Mitakeumi,1.55,Endo,2.45,2017-05-25 13:00:02
Shohozan,1.55,Yutakayama,2.45,2017-05-25 13:00:02
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 13:00:02
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 13:00:02
Ura,1.72,Ikioi,2.12,2017-05-25 13:00:02
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 13:00:02
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 14:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 14:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 14:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 14:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 14:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 14:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 14:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 14:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 14:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 14:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 14:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 14:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 14:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 14:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 14:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 14:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 14:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 15:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 15:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 15:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 15:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 15:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 15:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 15:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 15:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 15:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 15:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 15:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 15:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 15:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 15:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 15:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 15:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 15:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 16:00:02
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 16:00:02
Daieisho,1.6,Takekaze,2.34,2017-05-25 16:00:02
Goeido,1.3,Takarafuji,3.52,2017-05-25 16:00:02
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 16:00:02
Harumafuji,1.45,Takayasu,2.76,2017-05-25 16:00:02
Hokutofuji,1.75,Onosho,2.08,2017-05-25 16:00:02
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 16:00:02
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 16:00:02
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 16:00:02
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 16:00:02
Mitakeumi,1.55,Endo,2.45,2017-05-25 16:00:02
Shohozan,1.55,Yutakayama,2.45,2017-05-25 16:00:02
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 16:00:02
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 16:00:02
Ura,1.72,Ikioi,2.12,2017-05-25 16:00:02
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 16:00:02
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 17:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 17:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 17:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 17:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 17:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 17:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 17:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 17:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 17:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 17:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 17:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 17:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 17:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 17:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 17:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 17:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 17:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 18:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 18:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 18:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 18:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 18:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 18:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 18:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 18:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 18:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 18:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 18:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 18:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 18:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 18:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 18:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 18:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 18:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 19:00:02
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 19:00:02
Daieisho,1.6,Takekaze,2.34,2017-05-25 19:00:02
Goeido,1.3,Takarafuji,3.52,2017-05-25 19:00:02
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 19:00:02
Harumafuji,1.45,Takayasu,2.76,2017-05-25 19:00:02
Hokutofuji,1.75,Onosho,2.08,2017-05-25 19:00:02
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 19:00:02
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 19:00:02
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 19:00:02
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 19:00:02
Mitakeumi,1.55,Endo,2.45,2017-05-25 19:00:02
Shohozan,1.55,Yutakayama,2.45,2017-05-25 19:00:02
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 19:00:02
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 19:00:02
Ura,1.72,Ikioi,2.12,2017-05-25 19:00:02
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 19:00:02
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 20:00:02
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 20:00:02
Daieisho,1.6,Takekaze,2.34,2017-05-25 20:00:02
Goeido,1.3,Takarafuji,3.52,2017-05-25 20:00:02
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 20:00:02
Harumafuji,1.45,Takayasu,2.76,2017-05-25 20:00:02
Hokutofuji,1.75,Onosho,2.08,2017-05-25 20:00:02
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 20:00:02
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 20:00:02
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 20:00:02
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 20:00:02
Mitakeumi,1.55,Endo,2.45,2017-05-25 20:00:02
Shohozan,1.55,Yutakayama,2.45,2017-05-25 20:00:02
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 20:00:02
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 20:00:02
Ura,1.72,Ikioi,2.12,2017-05-25 20:00:02
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 20:00:02
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 21:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 21:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 21:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 21:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 21:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 21:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 21:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 21:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 21:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 21:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 21:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 21:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 21:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 21:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 21:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 21:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 21:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 22:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 22:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 22:00:01
Goeido,1.3,Takarafuji,3.52,2017-05-25 22:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 22:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 22:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 22:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 22:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 22:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 22:00:01
Kotoshogiku,1.47,Okinoumi,2.69,2017-05-25 22:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 22:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 22:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 22:00:01
Takakeisho,1.6,Daishomaru,2.34,2017-05-25 22:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 22:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 22:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-25 23:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-25 23:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-25 23:00:01
Goeido,1.29,Takarafuji,3.6,2017-05-25 23:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-25 23:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-25 23:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-25 23:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-25 23:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-25 23:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-25 23:00:01
Kotoshogiku,1.45,Okinoumi,2.76,2017-05-25 23:00:01
Mitakeumi,1.55,Endo,2.45,2017-05-25 23:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-25 23:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-25 23:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-25 23:00:01
Ura,1.72,Ikioi,2.12,2017-05-25 23:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-25 23:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 00:00:01
Arawashi,1.6800000000000002,Toyohibiki,2.19,2017-05-26 00:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 00:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 00:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 00:00:01
Harumafuji,1.45,Takayasu,2.76,2017-05-26 00:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 00:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 00:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 00:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 00:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 00:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 00:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 00:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 00:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 00:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 00:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 00:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 01:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 01:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 01:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 01:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 01:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 01:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 01:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 01:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 01:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 01:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 01:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 01:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 01:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 01:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 01:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 01:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 01:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 02:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 02:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 02:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 02:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 02:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 02:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 02:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 02:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 02:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 02:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 02:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 02:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 02:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 02:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 02:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 02:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 02:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 03:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 03:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 03:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 03:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 03:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 03:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 03:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 03:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 03:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 03:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 03:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 03:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 03:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 03:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 03:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 03:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 03:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 04:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 04:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 04:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 04:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 04:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 04:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 04:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 04:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 04:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 04:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 04:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 04:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 04:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 04:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 04:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 04:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 04:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 05:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 05:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 05:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 05:00:01
Hakuho,1.1818181818181819,Tamawashi,4.85,2017-05-26 05:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 05:00:01
Hokutofuji,1.75,Onosho,2.08,2017-05-26 05:00:01
Ichinojo,1.65,Tokushoryu,2.25,2017-05-26 05:00:01
Ishiura,1.55,Chiyotairyu,2.45,2017-05-26 05:00:01
Kaisei,1.55,Sadanoumi,2.45,2017-05-26 05:00:01
Kotoshogiku,1.42,Okinoumi,2.875,2017-05-26 05:00:01
Mitakeumi,1.5333333333333332,Endo,2.5,2017-05-26 05:00:01
Shohozan,1.55,Yutakayama,2.45,2017-05-26 05:00:01
Sokokurai,2.3200000000000003,Myogiryu,1.6099999999999999,2017-05-26 05:00:01
Takakeisho,1.5699999999999998,Daishomaru,2.4,2017-05-26 05:00:01
Ura,1.72,Ikioi,2.12,2017-05-26 05:00:01
Yoshikaze,1.5699999999999998,Chiyoshoma,2.41,2017-05-26 05:00:01
Aoiyama,2.24,Chiyonokuni,1.65,2017-05-26 06:00:01
Arawashi,1.65,Toyohibiki,2.24,2017-05-26 06:00:01
Daieisho,1.6,Takekaze,2.34,2017-05-26 06:00:01
Goeido,1.27,Takarafuji,3.78,2017-05-26 06:00:01
Hakuho,1.17,Tamawashi,5.1,2017-05-26 06:00:01
Harumafuji,1.42,Takayasu,2.875,2017-05-26 06:00:01
